timestamp,materialId,materialName,siteId,siteName,stockLevel,consumption,hourOfDay,dayOfWeek,weather,projectType,siteActivityLevel
2024-01-08T11:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,885,45,11,1,cloudy,residential,high
2024-01-08T12:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,840,25,12,1,cloudy,residential,medium
2024-01-08T13:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,815,40,13,1,cloudy,residential,high
2024-01-08T14:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,775,45,14,1,cloudy,residential,high
2024-01-08T15:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,730,40,15,1,cloudy,residential,high
2024-01-08T16:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,690,35,16,1,cloudy,residential,medium
2024-01-08T17:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,655,20,17,1,cloudy,residential,low

2024-01-09T07:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,635,15,7,2,rainy,residential,low
2024-01-09T08:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,620,18,8,2,rainy,residential,medium
2024-01-09T09:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,602,22,9,2,rainy,residential,medium
2024-01-09T10:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,580,25,10,2,rainy,residential,medium
2024-01-09T11:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,555,28,11,2,rainy,residential,medium
2024-01-09T12:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,527,18,12,2,rainy,residential,low
2024-01-09T13:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,509,25,13,2,rainy,residential,medium
2024-01-09T14:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,484,28,14,2,rainy,residential,medium
2024-01-09T15:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,456,25,15,2,rainy,residential,medium
2024-01-09T16:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,431,22,16,2,rainy,residential,low
2024-01-09T17:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,409,12,17,2,rainy,residential,low

# Nouveaux matériaux - Matériaux électriques
2024-01-01T00:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,500,0,0,1,sunny,residential,low
2024-01-01T07:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,500,3,7,1,sunny,residential,medium
2024-01-01T08:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,497,8,8,1,sunny,residential,high
2024-01-01T09:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,489,10,9,1,sunny,residential,high
2024-01-01T10:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,479,12,10,1,sunny,residential,high
2024-01-01T11:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,467,15,11,1,sunny,residential,high
2024-01-01T12:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,452,8,12,1,sunny,residential,medium
2024-01-01T13:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,444,12,13,1,sunny,residential,high
2024-01-01T14:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,432,15,14,1,sunny,residential,high
2024-01-01T15:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,417,12,15,1,sunny,residential,high
2024-01-01T16:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,405,10,16,1,sunny,residential,medium
2024-01-01T17:00:00Z,MAT011,Câbles électriques,SITE004,Chantier Ouest,395,6,17,1,sunny,residential,low

2024-01-01T00:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,200,0,0,1,sunny,residential,low
2024-01-01T07:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,200,2,7,1,sunny,residential,medium
2024-01-01T08:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,198,5,8,1,sunny,residential,high
2024-01-01T09:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,193,6,9,1,sunny,residential,high
2024-01-01T10:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,187,7,10,1,sunny,residential,high
2024-01-01T11:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,180,8,11,1,sunny,residential,high
2024-01-01T12:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,172,5,12,1,sunny,residential,medium
2024-01-01T13:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,167,7,13,1,sunny,residential,high
2024-01-01T14:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,160,8,14,1,sunny,residential,high
2024-01-01T15:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,152,7,15,1,sunny,residential,high
2024-01-01T16:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,145,6,16,1,sunny,residential,medium
2024-01-01T17:00:00Z,MAT012,Prises électriques,SITE004,Chantier Ouest,139,4,17,1,sunny,residential,low

# Matériaux de plomberie
2024-01-01T00:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,300,0,0,1,sunny,commercial,low
2024-01-01T07:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,300,4,7,1,sunny,commercial,medium
2024-01-01T08:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,296,10,8,1,sunny,commercial,high
2024-01-01T09:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,286,12,9,1,sunny,commercial,high
2024-01-01T10:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,274,15,10,1,sunny,commercial,high
2024-01-01T11:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,259,18,11,1,sunny,commercial,high
2024-01-01T12:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,241,10,12,1,sunny,commercial,medium
2024-01-01T13:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,231,15,13,1,sunny,commercial,high
2024-01-01T14:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,216,18,14,1,sunny,commercial,high
2024-01-01T15:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,198,15,15,1,sunny,commercial,high
2024-01-01T16:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,183,12,16,1,sunny,commercial,medium
2024-01-01T17:00:00Z,MAT013,Tuyaux PVC,SITE005,Chantier Centre,171,8,17,1,sunny,commercial,low

2024-01-01T00:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,100,0,0,1,sunny,commercial,low
2024-01-01T07:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,100,1,7,1,sunny,commercial,medium
2024-01-01T08:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,99,3,8,1,sunny,commercial,high
2024-01-01T09:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,96,4,9,1,sunny,commercial,high
2024-01-01T10:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,92,5,10,1,sunny,commercial,high
2024-01-01T11:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,87,6,11,1,sunny,commercial,high
2024-01-01T12:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,81,3,12,1,sunny,commercial,medium
2024-01-01T13:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,78,5,13,1,sunny,commercial,high
2024-01-01T14:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,73,6,14,1,sunny,commercial,high
2024-01-01T15:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,67,5,15,1,sunny,commercial,high
2024-01-01T16:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,62,4,16,1,sunny,commercial,medium
2024-01-01T17:00:00Z,MAT014,Robinets,SITE005,Chantier Centre,58,3,17,1,sunny,commercial,low

# Matériaux de finition
2024-01-01T00:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,150,0,0,1,sunny,residential,low
2024-01-01T07:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,150,2,7,1,sunny,residential,medium
2024-01-01T08:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,148,6,8,1,sunny,residential,high
2024-01-01T09:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,142,8,9,1,sunny,residential,high
2024-01-01T10:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,134,10,10,1,sunny,residential,high
2024-01-01T11:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,124,12,11,1,sunny,residential,high
2024-01-01T12:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,112,6,12,1,sunny,residential,medium
2024-01-01T13:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,106,10,13,1,sunny,residential,high
2024-01-01T14:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,96,12,14,1,sunny,residential,high
2024-01-01T15:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,84,10,15,1,sunny,residential,high
2024-01-01T16:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,74,8,16,1,sunny,residential,medium
2024-01-01T17:00:00Z,MAT015,Peinture blanche,SITE006,Chantier Résidentiel,66,5,17,1,sunny,residential,low

2024-01-01T00:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,400,0,0,1,sunny,residential,low
2024-01-01T07:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,400,5,7,1,sunny,residential,medium
2024-01-01T08:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,395,15,8,1,sunny,residential,high
2024-01-01T09:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,380,18,9,1,sunny,residential,high
2024-01-01T10:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,362,22,10,1,sunny,residential,high
2024-01-01T11:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,340,25,11,1,sunny,residential,high
2024-01-01T12:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,315,15,12,1,sunny,residential,medium
2024-01-01T13:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,300,22,13,1,sunny,residential,high
2024-01-01T14:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,278,25,14,1,sunny,residential,high
2024-01-01T15:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,253,22,15,1,sunny,residential,high
2024-01-01T16:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,231,18,16,1,sunny,residential,medium
2024-01-01T17:00:00Z,MAT016,Carrelage,SITE006,Chantier Résidentiel,213,12,17,1,sunny,residential,low

# Matériaux de toiture
2024-01-01T00:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,600,0,0,1,sunny,residential,low
2024-01-01T07:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,600,4,7,1,sunny,residential,medium
2024-01-01T08:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,596,12,8,1,sunny,residential,high
2024-01-01T09:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,584,15,9,1,sunny,residential,high
2024-01-01T10:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,569,18,10,1,sunny,residential,high
2024-01-01T11:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,551,20,11,1,sunny,residential,high
2024-01-01T12:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,531,12,12,1,sunny,residential,medium
2024-01-01T13:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,519,18,13,1,sunny,residential,high
2024-01-01T14:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,501,20,14,1,sunny,residential,high
2024-01-01T15:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,481,18,15,1,sunny,residential,high
2024-01-01T16:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,463,15,16,1,sunny,residential,medium
2024-01-01T17:00:00Z,MAT017,Ardoises,SITE007,Chantier Premium,448,10,17,1,sunny,residential,low

2024-01-01T00:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,80,0,0,1,sunny,residential,low
2024-01-01T07:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,80,1,7,1,sunny,residential,medium
2024-01-01T08:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,79,3,8,1,sunny,residential,high
2024-01-01T09:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,76,4,9,1,sunny,residential,high
2024-01-01T10:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,72,5,10,1,sunny,residential,high
2024-01-01T11:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,67,6,11,1,sunny,residential,high
2024-01-01T12:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,61,3,12,1,sunny,residential,medium
2024-01-01T13:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,58,5,13,1,sunny,residential,high
2024-01-01T14:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,53,6,14,1,sunny,residential,high
2024-01-01T15:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,47,5,15,1,sunny,residential,high
2024-01-01T16:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,42,4,16,1,sunny,residential,medium
2024-01-01T17:00:00Z,MAT018,Gouttières,SITE007,Chantier Premium,38,3,17,1,sunny,residential,low

# Matériaux industriels lourds
2024-01-01T00:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,200,0,0,1,sunny,industrial,low
2024-01-01T07:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,200,2,7,1,sunny,industrial,medium
2024-01-01T08:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,198,6,8,1,sunny,industrial,high
2024-01-01T09:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,192,8,9,1,sunny,industrial,high
2024-01-01T10:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,184,10,10,1,sunny,industrial,high
2024-01-01T11:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,174,12,11,1,sunny,industrial,high
2024-01-01T12:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,162,6,12,1,sunny,industrial,medium
2024-01-01T13:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,156,10,13,1,sunny,industrial,high
2024-01-01T14:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,146,12,14,1,sunny,industrial,high
2024-01-01T15:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,134,10,15,1,sunny,industrial,high
2024-01-01T16:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,124,8,16,1,sunny,industrial,medium
2024-01-01T17:00:00Z,MAT019,Poutrelles métalliques,SITE008,Chantier Industriel,116,5,17,1,sunny,industrial,low

2024-01-01T00:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,100,0,0,1,sunny,industrial,low
2024-01-01T07:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,100,1,7,1,sunny,industrial,medium
2024-01-01T08:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,99,3,8,1,sunny,industrial,high
2024-01-01T09:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,96,4,9,1,sunny,industrial,high
2024-01-01T10:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,92,5,10,1,sunny,industrial,high
2024-01-01T11:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,87,6,11,1,sunny,industrial,high
2024-01-01T12:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,81,3,12,1,sunny,industrial,medium
2024-01-01T13:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,78,5,13,1,sunny,industrial,high
2024-01-01T14:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,73,6,14,1,sunny,industrial,high
2024-01-01T15:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,67,5,15,1,sunny,industrial,high
2024-01-01T16:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,62,4,16,1,sunny,industrial,medium
2024-01-01T17:00:00Z,MAT020,Béton armé préfabriqué,SITE008,Chantier Industriel,58,3,17,1,sunny,industrial,low
# Données pour différentes conditions météorologiques et urgences
2024-01-15T07:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,7,1,storm,residential,emergency
2024-01-15T08:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,8,1,storm,residential,emergency
2024-01-15T09:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,9,1,storm,residential,emergency
2024-01-15T10:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,10,1,storm,residential,emergency
2024-01-15T11:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,11,1,storm,residential,emergency
2024-01-15T12:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,12,1,storm,residential,emergency
2024-01-15T13:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,13,1,storm,residential,emergency
2024-01-15T14:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,14,1,storm,residential,emergency
2024-01-15T15:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,15,1,storm,residential,emergency
2024-01-15T16:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,16,1,storm,residential,emergency
2024-01-15T17:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,0,17,1,storm,residential,emergency

2024-01-16T07:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,350,25,7,2,sunny,residential,urgent
2024-01-16T08:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,325,50,8,2,sunny,residential,urgent
2024-01-16T09:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,275,60,9,2,sunny,residential,urgent
2024-01-16T10:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,215,70,10,2,sunny,residential,urgent
2024-01-16T11:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,145,80,11,2,sunny,residential,urgent
2024-01-16T12:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,65,40,12,2,sunny,residential,urgent
2024-01-16T13:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,25,25,13,2,sunny,residential,critical
2024-01-16T14:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,0,14,2,sunny,residential,outofstock

# Données pour week-end (consommation réduite)
2024-01-20T07:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,800,5,7,6,sunny,residential,weekend
2024-01-20T08:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,795,10,8,6,sunny,residential,weekend
2024-01-20T09:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,785,15,9,6,sunny,residential,weekend
2024-01-20T10:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,770,12,10,6,sunny,residential,weekend
2024-01-20T11:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,758,8,11,6,sunny,residential,weekend
2024-01-20T12:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,750,5,12,6,sunny,residential,weekend
2024-01-20T13:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,745,0,13,6,sunny,residential,weekend
2024-01-20T14:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,745,0,14,6,sunny,residential,weekend
2024-01-20T15:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,745,0,15,6,sunny,residential,weekend
2024-01-20T16:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,745,0,16,6,sunny,residential,weekend
2024-01-20T17:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,745,0,17,6,sunny,residential,weekend

2024-01-21T07:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,745,3,7,0,sunny,residential,weekend
2024-01-21T08:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,742,8,8,0,sunny,residential,weekend
2024-01-21T09:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,734,12,9,0,sunny,residential,weekend
2024-01-21T10:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,722,10,10,0,sunny,residential,weekend
2024-01-21T11:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,712,6,11,0,sunny,residential,weekend
2024-01-21T12:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,706,3,12,0,sunny,residential,weekend
2024-01-21T13:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,703,0,13,0,sunny,residential,weekend
2024-01-21T14:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,703,0,14,0,sunny,residential,weekend
2024-01-21T15:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,703,0,15,0,sunny,residential,weekend
2024-01-21T16:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,703,0,16,0,sunny,residential,weekend
2024-01-21T17:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,703,0,17,0,sunny,residential,weekend

# Données pour nouveaux sites avec différents types de projets
2024-01-01T00:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,120,0,0,1,sunny,ecological,low
2024-01-01T07:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,120,2,7,1,sunny,ecological,medium
2024-01-01T08:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,118,4,8,1,sunny,ecological,high
2024-01-01T09:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,114,5,9,1,sunny,ecological,high
2024-01-01T10:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,109,6,10,1,sunny,ecological,high
2024-01-01T11:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,103,7,11,1,sunny,ecological,high
2024-01-01T12:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,96,4,12,1,sunny,ecological,medium
2024-01-01T13:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,92,6,13,1,sunny,ecological,high
2024-01-01T14:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,86,7,14,1,sunny,ecological,high
2024-01-01T15:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,79,6,15,1,sunny,ecological,high
2024-01-01T16:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,73,5,16,1,sunny,ecological,medium
2024-01-01T17:00:00Z,MAT021,Fenêtres PVC,SITE009,Chantier Écologique,68,3,17,1,sunny,ecological,low

2024-01-01T00:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,50,0,0,1,sunny,ecological,low
2024-01-01T07:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,50,1,7,1,sunny,ecological,medium
2024-01-01T08:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,49,2,8,1,sunny,ecological,high
2024-01-01T09:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,47,3,9,1,sunny,ecological,high
2024-01-01T10:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,44,3,10,1,sunny,ecological,high
2024-01-01T11:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,41,4,11,1,sunny,ecological,high
2024-01-01T12:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,37,2,12,1,sunny,ecological,medium
2024-01-01T13:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,35,3,13,1,sunny,ecological,high
2024-01-01T14:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,32,4,14,1,sunny,ecological,high
2024-01-01T15:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,28,3,15,1,sunny,ecological,high
2024-01-01T16:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,25,3,16,1,sunny,ecological,medium
2024-01-01T17:00:00Z,MAT022,Panneaux solaires,SITE009,Chantier Écologique,22,2,17,1,sunny,ecological,low

# Données pour chantier d'urgence (hôpital)
2024-01-01T00:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,30,0,0,1,sunny,medical,low
2024-01-01T07:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,30,1,7,1,sunny,medical,medium
2024-01-01T08:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,29,2,8,1,sunny,medical,high
2024-01-01T09:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,27,2,9,1,sunny,medical,high
2024-01-01T10:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,25,3,10,1,sunny,medical,high
2024-01-01T11:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,22,3,11,1,sunny,medical,high
2024-01-01T12:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,19,2,12,1,sunny,medical,medium
2024-01-01T13:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,17,3,13,1,sunny,medical,high
2024-01-01T14:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,14,3,14,1,sunny,medical,high
2024-01-01T15:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,11,3,15,1,sunny,medical,high
2024-01-01T16:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,8,2,16,1,sunny,medical,critical
2024-01-01T17:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,6,1,17,1,sunny,medical,critical

2024-01-02T07:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,5,2,7,2,cloudy,medical,critical
2024-01-02T08:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,3,3,8,2,cloudy,medical,critical
2024-01-02T09:00:00Z,MAT023,Équipements médicaux,SITE010,Chantier Hôpital,0,0,9,2,cloudy,medical,outofstock

# Données pour matériaux saisonniers
2024-02-01T07:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,500,0,7,4,snow,residential,seasonal
2024-02-01T08:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,500,20,8,4,snow,residential,seasonal
2024-02-01T09:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,480,25,9,4,snow,residential,seasonal
2024-02-01T10:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,455,30,10,4,snow,residential,seasonal
2024-02-01T11:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,425,35,11,4,snow,residential,seasonal
2024-02-01T12:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,390,20,12,4,snow,residential,seasonal
2024-02-01T13:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,370,30,13,4,snow,residential,seasonal
2024-02-01T14:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,340,35,14,4,snow,residential,seasonal
2024-02-01T15:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,305,30,15,4,snow,residential,seasonal
2024-02-01T16:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,275,25,16,4,snow,residential,seasonal
2024-02-01T17:00:00Z,MAT024,Sel de déneigement,SITE001,Chantier Nord,250,15,17,4,snow,residential,seasonal

# Données pour matériaux de haute technologie
